n_document,type_document,date,famille,ligne,reference,designation,quantite,pu_achat,montant_ht,remise,marge
22-08-272,FACTURE,2022-08-23,Produits,Article,CZ,CERCUEIL ZINGUE AUX NORMES INTERNATIONALES EN VIGUEUR,1.0,0.0,708.33,0.0,100.0
22-08-271,FACTURE,2022-08-22,Produits,Article,SNU,SUPPLEMENT NUIT,1.0,0.0,87.5,0.0,100.0
22-08-271,FACTURE,2022-08-22,Services,Article,HM,HOUSSE MORTUAIRE,1.0,0.0,25.0,0.0,0.0
22-08-271,FACTURE,2022-08-22,Produits,Article,BR,BRANCARDIER,1.0,35.0,35.0,0.0,0.0
22-08-271,FACTURE,2022-08-22,Produits,Article,TAM,TRANSFERT AVANT MISE EN BIERE,1.0,0.0,115.0,0.0,100.0
22-08-270,AVOIR,2022-08-17,Services,Article,MC,MAITRE DE CEREMONIE,-1.0,0.0,-110.0,0.0,0.0
22-08-270,AVOIR,2022-08-17,Produits,Article,PORT,PORTEUR,-3.0,85.0,-255.0,0.0,0.0
22-08-270,AVOIR,2022-08-17,Produits,Article,LIM,LIMOUSINE AVEC SON CHAUFFEUR,-1.0,0.0,-390.0,0.0,100.0
22-08-270,AVOIR,2022-08-17,Produits,Article,SC,SOINS DE CONSERVATION,-1.0,0.0,-155.0,0.0,100.0
22-08-270,AVOIR,2022-08-17,Services,Article,HM,HOUSSE MORTUAIRE,-1.0,0.0,-25.0,0.0,0.0
22-08-270,AVOIR,2022-08-17,Produits,Article,BR,BRANCARDIER,-1.0,35.0,-35.0,0.0,0.0
22-08-270,AVOIR,2022-08-17,Services,Article,TRAMEB,TRANSPORT AVANT MISE EN BIERE,-1.0,0.0,-115.0,0.0,0.0
22-08-269,FACTURE,2022-08-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-08-269,FACTURE,2022-08-17,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-08-269,FACTURE,2022-08-17,Produits,Article,LIM,LIMOUSINE AVEC SON CHAUFFEUR,1.0,0.0,390.0,0.0,100.0
22-08-269,FACTURE,2022-08-17,Produits,Article,SC,SOINS DE CONSERVATION,1.0,0.0,155.0,0.0,100.0
22-08-269,FACTURE,2022-08-17,Services,Article,HM,HOUSSE MORTUAIRE,1.0,0.0,25.0,0.0,0.0
22-08-269,FACTURE,2022-08-17,Produits,Article,BR,BRANCARDIER,1.0,35.0,35.0,0.0,0.0
22-08-269,FACTURE,2022-08-17,Services,Article,TRAMEB,TRANSPORT AVANT MISE EN BIERE,1.0,0.0,115.0,0.0,0.0
22-08-268,FACTURE,2022-08-12,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-08-268,FACTURE,2022-08-12,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-08-268,FACTURE,2022-08-12,Produits,Article,LIM,LIMOUSINE AVEC SON CHAUFFEUR,1.0,0.0,390.0,0.0,100.0
22-08-268,FACTURE,2022-08-12,Produits,Article,SC,SOINS DE CONSERVATION,1.0,0.0,155.0,0.0,100.0
22-08-268,FACTURE,2022-08-12,Services,Article,HM,HOUSSE MORTUAIRE,1.0,0.0,25.0,0.0,0.0
22-08-268,FACTURE,2022-08-12,Produits,Article,BR,BRANCARDIER,1.0,35.0,35.0,0.0,0.0
22-08-268,FACTURE,2022-08-12,Services,Article,TRAMEB,TRANSPORT AVANT MISE EN BIERE,1.0,0.0,115.0,0.0,0.0
